set,claim,variant,label,statement,layer,p_true,truth_coord,step
facts,element_symb,negated,0,Tin does not have the symbol Sn.,28,0.0008319850370472192,-1.8452626436574948,8
facts,element_symb,negated,0,Carbon does not have the symbol C.,28,0.0006625279510155847,-1.8998158393376137,8
facts,cities,negated,0,The city of Dombivli is not in India.,28,0.012968732047029129,-1.0612175852060468,8
facts,cities,negated,0,The city of Oyo is not in Nigeria.,28,0.5521630778081686,0.1825111832967085,8
facts,facts,negated,0,Fossils aren't the preserved remains or traces of organisms that lived in the past.,28,0.06350030619592453,-0.6782638060797636,8
facts,facts,negated,0,The circulatory system doesn't transport nutrients and oxygen throughout the body.,28,0.0015699862726103254,-1.7018772586068416,8
facts,cities,negated,0,The city of Xining is not in China.,28,0.004083620745367913,-1.3747236184738636,8
facts,animal_class,negated,0,The goldfish is not a fish.,28,0.044372548620889664,-0.6412661498349042,8
facts,inventors,negated,0,Yvonne Brill did not live in Canada.,28,0.9313204208291027,0.8520309616336843,8
facts,facts,negated,0,The human brain isn't the control center for the body's functions and emotions.,28,0.7187946546915747,0.29885258497870826,8
facts,cities,negated,0,The city of Al Basrah al Qadimah is not in Iraq.,28,0.8631089808298191,0.6116093119811421,8
facts,facts,negated,0,The respiratory system doesn't allow for the exchange of gases between the body and the environment.,28,0.0017007603830434155,-1.6276092238878022,8
facts,cities,negated,0,The city of Lome is not in Togo.,28,0.05474265738351155,-0.678009788657277,8
facts,cities,negated,0,The city of Madurai is not in India.,28,0.00814171769454339,-1.1725592525697868,8
facts,cities,negated,0,The city of Pingliang is not in China.,28,0.006486755694835722,-1.2581610876491731,8
facts,cities,negated,0,The city of Pimpri is not in India.,28,0.03600616850419187,-0.774476482987581,8
facts,cities,negated,0,The city of Borivli is not in India.,28,0.13769240313861952,-0.37990501311873265,8
facts,cities,negated,0,The city of Thiruvananthapuram is not in India.,28,0.0025240329710889157,-1.5055583912511326,8
facts,cities,negated,0,The city of Zapopan is not in Mexico.,28,0.01617944223021212,-0.9902230482546941,8
facts,cities,negated,0,The city of Kampala is not in Uganda.,28,0.013176596562338381,-1.0570983319484584,8
facts,animal_class,negated,0,The ostrich is not a bird.,28,0.0025236362400878733,-1.4542639111783209,8
facts,sp_en_trans,negated,0,The Spanish word 'soldado' does not mean 'soldier'.,28,0.026037937363186412,-0.8837763047935321,8
facts,inventors,negated,0,Wallace Carothers did not live in the U.S.,28,0.8495627864381923,0.6276051782324057,8
facts,facts,negated,0,The human skin isn't the body's largest organ.,28,0.6253353687468616,0.16465436813827472,8
facts,cities,negated,0,The city of Matola is not in Mozambique.,28,0.032482574859081154,-0.7966762956585121,8
facts,animal_class,negated,0,The leopard is not a mammal.,28,0.011468215586329157,-1.0544872159438126,8
facts,animal_class,negated,0,The llama is not a mammal.,28,0.015166571729238305,-0.9746877083701728,8
facts,cities,negated,0,The city of Makassar is not in Indonesia.,28,0.006023088359947076,-1.2734759144398309,8
facts,facts,negated,0,"Our solar system doesn't consist of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",28,0.9239908705093682,0.7195648841171904,8
facts,cities,negated,0,The city of Addis Ababa is not in Ethiopia.,28,0.0032940134266849852,-1.4467473858219977,8
facts,facts,negated,0,Fossils don't provide evidence of past life on Earth.,28,0.0011034698485725828,-1.7259145559573117,8
facts,cities,negated,0,The city of Orumiyeh is not in Iran.,28,0.02382667053270252,-0.9064458959318785,8
facts,cities,negated,0,The city of Huizhou is not in China.,28,0.010677755608497605,-1.102038965499526,8
facts,element_symb,negated,0,Aluminum does not have the symbol Al.,28,0.001062828268797056,-1.7979244557581078,8
facts,element_symb,negated,0,Chlorine does not have the symbol Cl.,28,0.0007765575961998076,-1.8674455579391103,8
facts,cities,negated,0,The city of Ribeirao Preto is not in Brazil.,28,0.006953457988740636,-1.248466558442395,8
facts,cities,negated,1,The city of Ar Raqqah is not in Iraq.,28,0.9795677055315799,1.1535325111966606,8
facts,inventors,negated,1,Gordon Gould did not live in Canada.,28,0.964101693071966,1.0649238393207434,8
facts,cities,negated,1,The city of Tebessa is not in India.,28,0.9896106593111095,1.3946571074805603,8
facts,cities,negated,1,The city of Nairobi is not in Mexico.,28,0.9686489426455658,1.0765583389756963,8
facts,cities,negated,1,The city of Ma'anshan is not in India.,28,0.9904711681136367,1.3932964718471144,8
facts,cities,negated,1,The city of Cangzhou is not in Germany.,28,0.8787776336173554,0.6465558644707929,8
facts,cities,negated,1,The city of Quito is not in China.,28,0.9777451536956256,1.1723940792651395,8
facts,animal_class,negated,1,The cassowary is not a mammal.,28,0.9886270602455779,1.377003167681881,8
facts,element_symb,negated,1,Thulium does not have the symbol Ne.,28,0.9123136353787132,0.754926113578267,8
facts,cities,negated,1,The city of Dakar is not in India.,28,0.9893224303108918,1.3889213554343405,8
facts,cities,negated,1,The city of Sanming is not in Bulgaria.,28,0.990029126648284,1.4021707290055283,8
facts,sp_en_trans,negated,1,The Spanish word 'proteger' does not mean 'dry'.,28,0.27497678190234864,-0.13232614421786895,8
facts,cities,negated,1,The city of Pikine is not in Pakistan.,28,0.9879045961760454,1.347535542340661,8
facts,inventors,negated,1,August Horch did not live in Russia.,28,0.9750665421962704,1.1539448138660242,8
facts,cities,negated,1,The city of Macapa is not in China.,28,0.9458150975771734,0.9024856221352993,8
facts,sp_en_trans,negated,1,The Spanish word 'historia' does not mean 'office'.,28,0.13579047831932423,-0.37239647000394344,8
facts,inventors,negated,1,Rudolf Diesel did not live in the U.S.,28,0.8936724358936785,0.6962738843315349,8
facts,cities,negated,1,The city of Neijiang is not in Ghana.,28,0.986075816374759,1.3038051014080168,8
facts,element_symb,negated,1,Radium does not have the symbol Sm.,28,0.677088054539566,0.3241632536535394,8
facts,facts,negated,1,The least abundant gas in Earth's atmosphere isn't nitrogen.,28,0.8960083061961002,0.6089737991780692,8
facts,cities,negated,1,The city of Gaziantep is not in Mexico.,28,0.9847732809849522,1.2718765656273847,8
facts,cities,negated,1,The city of Shihezi is not in Russia.,28,0.9922958317190067,1.4580922273279444,8
facts,cities,negated,1,The city of Anshun is not in Brazil.,28,0.9802014886187533,1.184456186298196,8
facts,cities,negated,1,The city of Coimbatore is not in Malaysia.,28,0.9924868059853733,1.4625628572420355,8
facts,cities,negated,1,The city of Konya is not in Russia.,28,0.9893668954396312,1.3739112936480307,8
facts,facts,negated,1,The smallest ocean in the world isn't the Atlantic Ocean.,28,0.9525179542797586,0.8328965719570027,8
facts,inventors,negated,1,Edmund Cartwright did not live in the U.S.,28,0.8939811359046812,0.7416485179750121,8
facts,cities,negated,1,The city of Changchun is not in Germany.,28,0.8539797469412375,0.5960041725305558,8
facts,facts,negated,1,The human body does need water to survive.,28,0.9771272428785078,1.2038556960280928,8
facts,cities,negated,1,The city of Turin is not in China.,28,0.9609864811823174,1.0021339615497515,8
facts,facts,negated,1,The largest flower in the world isn't the daisy.,28,0.9438632923672452,0.8188728429826154,8
facts,cities,negated,1,The city of Borivli is not in Ukraine.,28,0.9895578174194039,1.3837461470759669,8
facts,cities,negated,1,The city of Durban is not in Ukraine.,28,0.9919760265384633,1.454990071266889,8
facts,cities,negated,1,The city of Ulsan is not in South Africa.,28,0.9869511286520857,1.3239275791249316,8
facts,facts,negated,1,The largest land animal in the world isn't the whale.,28,0.929906496427435,0.7579787749325639,8
facts,facts,negated,1,Humans do have basic senses.,28,0.9650004984844855,1.0918137799139591,8
facts,facts,negated,1,The largest bird in the world isn't the penguin.,28,0.9120027157823395,0.6506670460594917,8
facts,facts,negated,1,The Grand Canyon isn't located in Europe.,28,0.9609672786426254,0.9605183050460395,8
facts,element_symb,negated,1,Francium does not have the symbol Tl.,28,0.7370638361921484,0.3852975568593663,8
facts,cities,negated,1,The city of Lu'an is not in Turkey.,28,0.8988690280709548,0.7143125745098936,8
facts,cities,negated,1,The city of Voronezh is not in Romania.,28,0.9826426834139864,1.2403339502865536,8
facts,sp_en_trans,negated,1,The Spanish word 'padre' does not mean 'special'.,28,0.4865881369598834,0.124980640592907,8
facts,cities,negated,1,The city of Maturin is not in Saudi Arabia.,28,0.9906730440376771,1.4045966001731598,8
facts,element_symb,negated,1,Argon does not have the symbol Co.,28,0.6889825598683382,0.3378541284225539,8
facts,cities,negated,1,The city of Bobo-Dioulasso is not in China.,28,0.9793044890842659,1.1884692457917483,8
facts,cities,negated,1,The city of Mumbai is not in China.,28,0.9913315501757902,1.4263308622182913,8
facts,cities,negated,1,The city of Mombasa is not in India.,28,0.992968534644938,1.4908657749329857,8
facts,cities,negated,1,The city of Karaj is not in India.,28,0.9923118680150806,1.4870165195305058,8
facts,sp_en_trans,negated,1,The Spanish word 'opuesta' does not mean 'dress'.,28,0.4621606725272877,0.09536261327103637,8
facts,element_symb,negated,1,Indium does not have the symbol As.,28,0.8126781635837547,0.5050690548786152,8
facts,inventors,negated,1,Hans Oersted did not live in the U.S.,28,0.7600282214424454,0.45036210109313146,8
facts,sp_en_trans,negated,1,The Spanish word 'temperatura' does not mean 'hand'.,28,0.09725287631311945,-0.444241374986527,8
facts,inventors,negated,1,George Eastman did not live in the U.K.,28,0.9207657700799926,0.8009361515474571,8
facts,element_symb,negated,1,Tin does not have the symbol Be.,28,0.595589213386373,0.21778426758178493,8
facts,inventors,negated,1,Blaise Pascal did not live in Poland/France.,28,0.7518231687653759,0.41959599745779985,8
facts,cities,negated,1,The city of Bien Hoa is not in South Korea.,28,0.979626320840549,1.1962000921153226,8
facts,facts,negated,1,The sun doesn't rise in the west.,28,0.6064481083101017,0.22449079253624885,8
facts,cities,negated,1,The city of Agadir is not in Bangladesh.,28,0.9855654591521261,1.2892426929801584,8
facts,cities,negated,1,The city of Changwon is not in Indonesia.,28,0.9877855421838716,1.337974420860654,8
facts,cities,negated,1,The city of Vijayawada is not in Nigeria.,28,0.9904124140817733,1.4033014652309603,8
facts,cities,negated,1,The city of San Pedro Sula is not in India.,28,0.9899971495238477,1.395691388819704,8
facts,sp_en_trans,negated,1,The Spanish word 'dientes' does not mean 'hope'.,28,0.41970578470876607,0.031010305832893274,8
facts,cities,negated,1,The city of Nyala is not in Mozambique.,28,0.9836272599455791,1.249098022612206,8
facts,cities,negated,1,The city of Dandong is not in Niger.,28,0.9890109191342449,1.3565008740076088,8
facts,cities,negated,1,The city of Astrakhan is not in India.,28,0.993660460571611,1.5245731334611623,8
facts,sp_en_trans,negated,1,The Spanish word 'anguila' does not mean 'south'.,28,0.7058345333698139,0.3614094130828196,8
facts,sp_en_trans,negated,1,The Spanish word 'mano' does not mean 'too'.,28,0.43946743552127565,0.07584014548442694,8
facts,element_symb,negated,1,Gadolinium does not have the symbol Hg.,28,0.9545900234208434,0.9391091628770023,8
facts,facts,negated,1,The respiratory system doesn't prevent the exchange of gases between the body and the environment.,28,0.0072053845148771205,-1.2935545300637195,8
facts,cities,negated,1,The city of Oyo is not in China.,28,0.9901617960249011,1.393578317197561,8
facts,cities,negated,1,The city of Rourkela is not in Brazil.,28,0.9868329407928942,1.305955072783361,8
facts,inventors,negated,1,John Walker did not live in the U.S.,28,0.6035206473213327,0.3028028798454425,8
facts,inventors,negated,1,Ernest Swinton did not live in the U.S.,28,0.939855324432253,0.9138195879225284,8
facts,inventors,negated,1,Charles Cros did not live in the U.S.,28,0.9353384656052454,0.8875265000319525,8
facts,facts,negated,1,The fastest land animal in the world isn't the snail.,28,0.9606235104645064,0.9000457222270953,8
facts,cities,affirmative,0,The city of Ar Raqqah is in Iraq.,28,0.0031182042966647425,-1.289497232544445,8
facts,inventors,affirmative,0,Gordon Gould lived in Canada.,28,0.6829782542087891,0.5237397539814888,8
facts,cities,affirmative,0,The city of Tebessa is in India.,28,0.0011505816616589782,-1.5520434291635772,8
facts,cities,affirmative,0,The city of Nairobi is in Mexico.,28,0.0008779786993154419,-1.631420271045754,8
facts,cities,affirmative,0,The city of Ma'anshan is in India.,28,0.0015956685910042828,-1.4685193951313424,8
facts,cities,affirmative,0,The city of Cangzhou is in Germany.,28,0.0017429332551304223,-1.4320340929942967,8
facts,cities,affirmative,0,The city of Quito is in China.,28,0.0010060372958419954,-1.5899635625949307,8
facts,animal_class,affirmative,0,The cassowary is a mammal.,28,0.0032512391897184297,-1.2760326783211244,8
facts,element_symb,affirmative,0,Thulium has the symbol Ne.,28,0.0014879983644528038,-1.4764713530214197,8
facts,cities,affirmative,0,The city of Dakar is in India.,28,0.0010733540754977594,-1.576212773806349,8
facts,cities,affirmative,0,The city of Sanming is in Bulgaria.,28,0.0027733363970645765,-1.294508988710029,8
facts,sp_en_trans,affirmative,0,The Spanish word 'proteger' means 'dry'.,28,0.002162562014356447,-1.3537671152616513,8
facts,cities,affirmative,0,The city of Pikine is in Pakistan.,28,0.001547885267844454,-1.4652260179199088,8
facts,inventors,affirmative,0,August Horch lived in Russia.,28,0.5556926016495003,0.38649291981709943,8
facts,cities,affirmative,0,The city of Macapa is in China.,28,0.0008477959690184422,-1.6299881474156774,8
facts,sp_en_trans,affirmative,0,The Spanish word 'historia' means 'office'.,28,0.0031337208187206486,-1.2414495080925048,8
facts,inventors,affirmative,0,Rudolf Diesel lived in the U.S.,28,0.7470362051956198,0.6129656972082705,8
facts,cities,affirmative,0,The city of Neijiang is in Ghana.,28,0.000518175718803431,-1.7554262051256737,8
facts,element_symb,affirmative,0,Radium has the symbol Sm.,28,0.014811443211341677,-0.8420557316270616,8
facts,facts,affirmative,0,The least abundant gas in Earth's atmosphere is nitrogen.,28,0.013517946836824963,-0.920438868250955,8
facts,cities,affirmative,0,The city of Gaziantep is in Mexico.,28,0.000578421133544402,-1.7348203015650308,8
facts,cities,affirmative,0,The city of Shihezi is in Russia.,28,0.002032073667746932,-1.3922923325101253,8
facts,cities,affirmative,0,The city of Anshun is in Brazil.,28,0.002016738384997181,-1.395910639138933,8
facts,cities,affirmative,0,The city of Coimbatore is in Malaysia.,28,0.002125079524910899,-1.364889982512996,8
facts,cities,affirmative,0,The city of Konya is in Russia.,28,0.0013965926110044498,-1.500735186793026,8
facts,facts,affirmative,0,The smallest ocean in the world is the Atlantic Ocean.,28,0.002026115968097369,-1.4560657936565613,8
facts,inventors,affirmative,0,Edmund Cartwright lived in the U.S.,28,0.6030077937734185,0.4287205467760601,8
facts,cities,affirmative,0,The city of Changchun is in Germany.,28,0.0012342189529859955,-1.5443956430030021,8
facts,facts,affirmative,0,The human body does not need water to survive.,28,0.0007089951763871983,-1.7535882579718827,8
facts,cities,affirmative,0,The city of Turin is in China.,28,0.001100683767786155,-1.5651758857034643,8
facts,facts,affirmative,0,The largest flower in the world is the daisy.,28,0.0036062722395841483,-1.246225713078129,8
facts,cities,affirmative,0,The city of Borivli is in Ukraine.,28,0.007650394137891683,-1.0265412892471055,8
facts,cities,affirmative,0,The city of Durban is in Ukraine.,28,0.0005761600331076318,-1.7396143596507532,8
facts,cities,affirmative,0,The city of Ulsan is in South Africa.,28,0.0013896565677087873,-1.496533381819955,8
facts,facts,affirmative,0,The largest land animal in the world is the whale.,28,0.00612640480077217,-1.1247247147265726,8
facts,facts,affirmative,0,Humans have no basic senses.,28,0.20606692502404614,-0.060309260067209984,8
facts,facts,affirmative,0,The largest bird in the world is the penguin.,28,0.02234510426817894,-0.7569885445824365,8
facts,facts,affirmative,0,The Grand Canyon is located in Europe.,28,0.0008013956143320289,-1.6668033271015523,8
facts,element_symb,affirmative,0,Francium has the symbol Tl.,28,0.0014844388612056628,-1.4889973284789102,8
facts,cities,affirmative,0,The city of Lu'an is in Turkey.,28,0.004019790782324574,-1.2010901302524837,8
facts,cities,affirmative,0,The city of Voronezh is in Romania.,28,0.001061915197656542,-1.566640228905824,8
facts,sp_en_trans,affirmative,0,The Spanish word 'padre' means 'special'.,28,0.0023582047519727133,-1.3293057859045168,8
facts,cities,affirmative,0,The city of Maturin is in Saudi Arabia.,28,0.00213096696494071,-1.394862166199872,8
facts,element_symb,affirmative,0,Argon has the symbol Co.,28,0.0014385821530773712,-1.485101778561165,8
facts,cities,affirmative,0,The city of Bobo-Dioulasso is in China.,28,0.0013205195511124493,-1.5271131794466588,8
facts,cities,affirmative,0,The city of Mumbai is in China.,28,0.0011780565941786052,-1.5626049752669713,8
facts,cities,affirmative,0,The city of Mombasa is in India.,28,0.0017054287910169932,-1.4400066774667644,8
facts,cities,affirmative,0,The city of Karaj is in India.,28,0.0014454096833345512,-1.4821866602204263,8
facts,sp_en_trans,affirmative,0,The Spanish word 'opuesta' means 'dress'.,28,0.0084680144709697,-0.9648669889989794,8
facts,element_symb,affirmative,0,Indium has the symbol As.,28,0.004866149118214895,-1.163965009396783,8
facts,inventors,affirmative,0,Hans Oersted lived in the U.S.,28,0.6959414595589272,0.5243577360488466,8
facts,sp_en_trans,affirmative,0,The Spanish word 'temperatura' means 'hand'.,28,0.002048204781969464,-1.3482151137090836,8
facts,inventors,affirmative,0,George Eastman lived in the U.K.,28,0.09588718667744627,-0.29249413998572155,8
facts,element_symb,affirmative,0,Tin has the symbol Be.,28,0.0005328555003793186,-1.7733013224265248,8
facts,inventors,affirmative,0,Blaise Pascal lived in Poland/France.,28,0.6011961815106455,0.45048194959043963,8
facts,cities,affirmative,0,The city of Bien Hoa is in South Korea.,28,0.0007319196578707777,-1.6640179500248948,8
facts,facts,affirmative,0,The sun rises in the west.,28,0.006751038765139355,-1.106708476577917,8
facts,cities,affirmative,0,The city of Agadir is in Bangladesh.,28,0.0010492838992296194,-1.56718417452424,8
facts,cities,affirmative,0,The city of Changwon is in Indonesia.,28,0.0009862712711106697,-1.596010498358626,8
facts,cities,affirmative,0,The city of Vijayawada is in Nigeria.,28,0.00147746069675708,-1.481520413494486,8
facts,cities,affirmative,0,The city of San Pedro Sula is in India.,28,0.001053276559807465,-1.5786245642409265,8
facts,sp_en_trans,affirmative,0,The Spanish word 'dientes' means 'hope'.,28,0.002387979421862641,-1.321385512356121,8
facts,cities,affirmative,0,The city of Nyala is in Mozambique.,28,0.26084308149379215,0.026232822350111373,8
facts,cities,affirmative,0,The city of Dandong is in Niger.,28,0.004554857608886095,-1.160200323966884,8
facts,cities,affirmative,0,The city of Astrakhan is in India.,28,0.0014715133230801638,-1.4845011092489593,8
facts,sp_en_trans,affirmative,0,The Spanish word 'anguila' means 'south'.,28,0.03219186250966159,-0.5794454156068302,8
facts,sp_en_trans,affirmative,0,The Spanish word 'mano' means 'too'.,28,0.01574823309568704,-0.7871213710382966,8
facts,element_symb,affirmative,0,Gadolinium has the symbol Hg.,28,0.004880717356553592,-1.1496220506330594,8
facts,facts,affirmative,0,The respiratory system prevents the exchange of gases between the body and the environment.,28,0.0014559933696489265,-1.525985851824032,8
facts,cities,affirmative,0,The city of Oyo is in China.,28,0.0026369942612864492,-1.336908426592289,8
facts,cities,affirmative,0,The city of Rourkela is in Brazil.,28,0.0034416280916691948,-1.2462788619650809,8
facts,inventors,affirmative,0,John Walker lived in the U.S.,28,0.42413356810384384,0.19890936001490372,8
facts,inventors,affirmative,0,Ernest Swinton lived in the U.S.,28,0.8804241764136489,0.8816275695538565,8
facts,inventors,affirmative,0,Charles Cros lived in the U.S.,28,0.7078529496039236,0.5518953949948264,8
facts,facts,affirmative,0,The fastest land animal in the world is the snail.,28,0.0054687894980409045,-1.1115368851211223,8
facts,inventors,affirmative,1,Thomas Edison lived in the U.S.,28,0.8368774406501537,0.7156758563512247,8
facts,facts,affirmative,1,"The speed of light is approximately 299,792,458 meters per second.",28,0.9502942237427109,1.1425746871902651,8
facts,cities,affirmative,1,The city of Novokuznetsk is in Russia.,28,0.9762855315589587,1.3637278276739182,8
facts,inventors,affirmative,1,Dr. Robert Gallo lived in the U.S.,28,0.6688245497334739,0.47534048402186646,8
facts,inventors,affirmative,1,Emile Berliner lived in Germany/the U.S.,28,0.49869181090633435,0.2953503907548405,8
facts,facts,affirmative,1,"The pH scale measures the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",28,0.973940843783212,1.2998362353710706,8
facts,sp_en_trans,affirmative,1,The Spanish word 'nuevo' means 'new'.,28,0.9682880442583364,1.319331034180359,8
facts,inventors,affirmative,1,Carl Wilhelm Siemens lived in Germany.,28,0.7903139926215642,0.6870273602249068,8
facts,cities,affirmative,1,The city of Anshun is in China.,28,0.9556972130968221,1.1708231343723197,8
facts,facts,affirmative,1,The first animal to orbit Earth was a dog named Laika.,28,0.987980454993347,1.5557104637184895,8
facts,cities,affirmative,1,The city of Rui'an is in China.,28,0.9529628413693292,1.1410397714570326,8
facts,cities,affirmative,1,The city of Bhubaneswar is in India.,28,0.9750888325215767,1.328259845308092,8
facts,cities,affirmative,1,The city of Zaria is in Nigeria.,28,0.9733280194190995,1.3219520152567004,8
facts,element_symb,affirmative,1,Rubidium has the symbol Rb.,28,0.9072892326109658,0.9686089569481722,8
facts,cities,affirmative,1,The city of Managua is in Nicaragua.,28,0.9604111715768828,1.20131369368965,8
facts,inventors,affirmative,1,Ralph H. Baer lived in the U.S.,28,0.8259852619716103,0.723796512558224,8
facts,cities,affirmative,1,The city of Neijiang is in China.,28,0.9375069497410449,1.0487880129350489,8
facts,cities,affirmative,1,The city of Durban is in South Africa.,28,0.9746928935465712,1.342298398750295,8
facts,inventors,affirmative,1,Felix Hoffmann lived in Germany.,28,0.9542476541017871,1.1714117360689045,8
facts,cities,affirmative,1,The city of Maturin is in Venezuela.,28,0.9529425313907246,1.160954262781381,8
facts,cities,affirmative,1,The city of Shanghai is in China.,28,0.8683716004811809,0.8016958313301723,8
facts,cities,affirmative,1,The city of Ar Raqqah is in Syria.,28,0.9809624944009601,1.4232143950122311,8
facts,cities,affirmative,1,The city of Daejeon is in South Korea.,28,0.98263234726638,1.455130059045372,8
facts,cities,affirmative,1,The city of Fortaleza is in Brazil.,28,0.967064560943168,1.2673725851051272,8
facts,cities,affirmative,1,The city of Mombasa is in Kenya.,28,0.9613808486329981,1.2171538776017155,8
facts,element_symb,affirmative,1,Gallium has the symbol Ga.,28,0.8991877130967657,0.9375715245129949,8
facts,facts,affirmative,1,"Jupiter has the Great Red Spot, a giant storm.",28,0.8844335555060603,0.8515441880132162,8
facts,cities,affirmative,1,The city of Tianshui is in China.,28,0.9534782106833232,1.1376371581925797,8
facts,sp_en_trans,affirmative,1,The Spanish word 'antes' means 'before'.,28,0.9687349679286266,1.309867925414644,8
facts,sp_en_trans,affirmative,1,The Spanish word 'problema' means 'problem'.,28,0.9559451683029403,1.209673447058778,8
facts,inventors,affirmative,1,Alexander Graham Bell lived in Scotland/Canada/the U.S.,28,0.22100468338189555,-0.09926915501686086,8
facts,facts,affirmative,1,The planet Jupiter has the most moons in our solar system.,28,0.9508043220221313,1.128311103538976,8
facts,cities,affirmative,1,The city of Ankara is in Turkey.,28,0.9588310028050978,1.1777776061839922,8
facts,facts,affirmative,1,"The carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere.",28,0.9886829016801891,1.516596697642895,8
facts,inventors,affirmative,1,Hans Lippershey lived in the Netherlands.,28,0.9601756639908418,1.2252972252581142,8
facts,inventors,affirmative,1,David Schwarz lived in Croatia.,28,0.8828793717075922,0.8775505396613178,8
facts,cities,affirmative,1,The city of Konya is in Turkey.,28,0.9748798686636582,1.3385617729863848,8
facts,cities,affirmative,1,The city of Xiangtan is in China.,28,0.9266126057012151,0.9993100655205651,8
facts,facts,affirmative,1,Diamonds are formed from carbon.,28,0.9332327367936534,1.0627738026193005,8
facts,element_symb,affirmative,1,Tin has the symbol Sn.,28,0.9367957622528624,1.0718927741247897,8
facts,element_symb,affirmative,1,Carbon has the symbol C.,28,0.9280991472768787,1.0397155833683742,8
facts,cities,affirmative,1,The city of Dombivli is in India.,28,0.9739797442184066,1.3291217872829137,8
facts,cities,affirmative,1,The city of Oyo is in Nigeria.,28,0.9736277616267055,1.325392734390629,8
facts,facts,affirmative,1,Fossils are the preserved remains or traces of organisms that lived in the past.,28,0.9909101269503593,1.5930028517735113,8
facts,facts,affirmative,1,The circulatory system transports nutrients and oxygen throughout the body.,28,0.9858185215320732,1.4861202049871658,8
facts,cities,affirmative,1,The city of Xining is in China.,28,0.9080558547341192,0.9193081394869417,8
facts,animal_class,affirmative,1,The goldfish is a fish.,28,0.8058595852946578,0.6474908560420762,8
facts,inventors,affirmative,1,Yvonne Brill lived in Canada.,28,0.7203802066574512,0.5527433293153113,8
facts,facts,affirmative,1,The human brain is the control center for the body's functions and emotions.,28,0.9908026447929577,1.5569188522292023,8
facts,cities,affirmative,1,The city of Al Basrah al Qadimah is in Iraq.,28,0.9678541016288967,1.277299138611819,8
facts,facts,affirmative,1,The respiratory system allows for the exchange of gases between the body and the environment.,28,0.9798615352558079,1.3538756284013136,8
facts,cities,affirmative,1,The city of Lome is in Togo.,28,0.9398774614856537,1.080658731907509,8
facts,cities,affirmative,1,The city of Madurai is in India.,28,0.9707076931744044,1.2921998547108646,8
facts,cities,affirmative,1,The city of Pingliang is in China.,28,0.9488565521069184,1.1192594125807276,8
facts,cities,affirmative,1,The city of Pimpri is in India.,28,0.9701547540383499,1.303502327839252,8
facts,cities,affirmative,1,The city of Borivli is in India.,28,0.953450188299637,1.1653499775959935,8
facts,cities,affirmative,1,The city of Thiruvananthapuram is in India.,28,0.9824257563590618,1.4267979845633094,8
facts,cities,affirmative,1,The city of Zapopan is in Mexico.,28,0.963405606016184,1.2423949565187287,8
facts,cities,affirmative,1,The city of Kampala is in Uganda.,28,0.9721022090976323,1.3060112860883535,8
facts,animal_class,affirmative,1,The ostrich is a bird.,28,0.8710370137438537,0.8096362472771294,8
facts,sp_en_trans,affirmative,1,The Spanish word 'soldado' means 'soldier'.,28,0.9633571481995024,1.2675773565773976,8
facts,inventors,affirmative,1,Wallace Carothers lived in the U.S.,28,0.8101300554459697,0.6909820862623914,8
facts,facts,affirmative,1,The human skin is the body's largest organ.,28,0.9887419948203331,1.533910685928916,8
facts,cities,affirmative,1,The city of Matola is in Mozambique.,28,0.9653776427510263,1.258135728825066,8
facts,animal_class,affirmative,1,The leopard is a mammal.,28,0.8787378922220755,0.8330989356323697,8
facts,animal_class,affirmative,1,The llama is a mammal.,28,0.8376220344285441,0.7438123495060581,8
facts,cities,affirmative,1,The city of Makassar is in Indonesia.,28,0.9719360290366619,1.3129219442194453,8
facts,facts,affirmative,1,"Our solar system consists of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",28,0.9961727711254267,1.8309200918742587,8
facts,cities,affirmative,1,The city of Addis Ababa is in Ethiopia.,28,0.9721082024691635,1.2977987174115857,8
facts,facts,affirmative,1,Fossils provide evidence of past life on Earth.,28,0.984161834375683,1.4242937384142775,8
facts,cities,affirmative,1,The city of Orumiyeh is in Iran.,28,0.9654424696962212,1.2481379744415504,8
facts,cities,affirmative,1,The city of Huizhou is in China.,28,0.9325654792333178,1.0260256837450725,8
facts,element_symb,affirmative,1,Aluminum has the symbol Al.,28,0.9087121070816029,0.9681982057776065,8
facts,element_symb,affirmative,1,Chlorine has the symbol Cl.,28,0.9192385654091066,1.0102038277192387,8
facts,cities,affirmative,1,The city of Ribeirao Preto is in Brazil.,28,0.9674008489112147,1.2737252319487256,8
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,32,0.013168351863488168,-1.347421579598482,8
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,32,0.9814358509394134,1.8625183235183278,8
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,32,0.00026312320961215834,-2.847733050390868,8
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,32,0.9873180269199292,1.9951459556732978,8
